,Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate
173,31585233,F,69,caucasian,College,>100K,South,City Hotel,6/3/2015,6/4/2015,4/17/2015,5,3,1,0,1,0,0,1,1,2,1,20,126
174,7941843,F,25,Latino,College,>100K,South,Resort,7/10/2015,7/11/2015,5/6/2015,3,1,0,0,0,0,0,0,1,2,1,20,233
175,83263158,F,33,caucasian,College,>100K,South,Airport Hotels,7/10/2015,7/11/2015,3/29/2015,2,1,0,1,1,0,0,1,1,2,1,10,122
176,51480633,M,50,African American,College,25K --50K,West,Resort,7/11/2015,7/14/2015,6/16/2015,3,2,1,1,0,0,0,0,0,2,1,25,154
177,42398549,F,41,African American,College,50K -- 100K,South,City Hotel,7/11/2015,7/15/2015,6/11/2015,3,2,0,0,0,0,0,1,1,2,1,15,187
178,68883489,M,31,Latino,College,<25K,East,City Hotel,7/12/2015,7/14/2015,4/7/2015,2,2,0,0,1,1,0,1,1,2,1,5,167
179,72085848,F,26,Latino,College,25K --50K,South,Airport Hotels,7/12/2015,7/15/2015,4/2/2015,5,2,0,1,1,1,0,1,1,2,1,10,204
180,98680910,M,68,caucasian,Mid-School,25K --50K,North,Airport Hotels,7/13/2015,7/16/2015,5/9/2015,3,1,1,0,1,1,0,2,1,2,0,0,128
181,54747143,M,50,Latino,High-School,25K --50K,South,Resort,6/26/2015,6/28/2015,4/3/2015,2,2,2,0,0,0,0,1,1,2,1,5,246
182,29635766,F,35,Latino,Grad,50K -- 100K,South,Airport Hotels,7/13/2015,7/15/2015,10/30/2014,3,1,0,1,0,0,0,2,0,2,1,30,211
183,80776785,F,31,Asian American,College,<25K,North,Resort,7/14/2015,7/17/2015,3/28/2015,4,2,0,0,0,0,2,1,0,2,1,25,135
184,3897824,F,34,African American,Grad,>100K,East,Resort,5/14/2015,5/17/2015,2/12/2015,1,3,2,1,1,1,2,2,0,2,1,20,117
185,57380074,M,26,Asian American,High-School,25K --50K,North,Airport Hotels,7/16/2015,7/17/2015,3/27/2015,3,2,0,1,0,0,0,1,0,2,1,5,146
186,20431534,F,48,caucasian,College,<25K,South,Airport Hotels,7/16/2015,7/17/2015,4/8/2015,1,1,0,1,1,0,1,0,1,2,0,0,165
187,86100499,F,51,Latino,Grad,<25K,South,Airport Hotels,7/16/2015,7/18/2015,6/15/2015,2,3,1,0,0,0,0,1,0,2,0,0,121
188,28653232,M,27,African American,College,50K -- 100K,North,City Hotel,7/16/2015,7/17/2015,4/11/2015,2,1,0,0,0,0,0,0,0,2,1,40,166
189,83742408,F,40,caucasian,Mid-School,50K -- 100K,North,City Hotel,7/17/2015,7/20/2015,5/1/2015,2,1,0,1,1,0,0,1,1,2,1,20,152
190,82466505,M,67,African American,Mid-School,50K -- 100K,East,Resort,7/20/2015,7/21/2015,4/22/2015,2,3,0,1,0,0,0,1,1,2,1,15,126
191,62983381,F,33,caucasian,College,25K --50K,East,City Hotel,7/20/2015,7/21/2015,4/1/2015,3,1,1,1,0,0,0,1,1,2,0,0,119
192,24210202,F,23,Latino,Mid-School,25K --50K,South,City Hotel,7/13/2015,7/14/2015,5/10/2015,4,2,0,1,1,1,1,1,0,2,0,0,122
193,59850145,M,61,African American,Grad,25K --50K,South,Airport Hotels,5/7/2015,5/8/2015,3/2/2015,5,1,1,1,0,0,0,1,1,2,1,20,196
194,98347850,M,32,Latino,College,25K --50K,South,Resort,7/10/2015,7/11/2015,5/17/2015,5,3,2,1,1,0,0,2,1,2,0,0,249
195,43019100,M,19,Latino,Grad,50K -- 100K,South,Resort,7/10/2015,7/11/2015,6/20/2015,3,1,0,0,0,0,0,1,1,2,1,40,226
196,99276903,F,33,African American,College,<25K,North,Airport Hotels,7/7/2015,7/8/2015,6/30/2015,2,3,0,1,1,1,0,1,1,2,1,30,228
197,30557290,F,44,African American,Mid-School,>100K,East,Resort,7/7/2015,7/10/2015,7/2/2015,1,2,1,1,1,0,1,1,1,2,0,0,135
198,12469720,F,51,Asian American,Grad,25K --50K,North,City Hotel,7/8/2015,7/9/2015,7/9/2015,5,1,0,1,0,0,0,1,0,2,0,0,128
199,19440779,M,51,Asian American,College,50K -- 100K,South,City Hotel,7/8/2015,7/11/2015,7/11/2015,3,2,0,0,1,0,0,1,1,2,0,0,196
200,2239154,F,20,caucasian,Grad,25K --50K,North,Airport Hotels,7/8/2015,7/9/2015,7/9/2015,4,1,0,1,0,0,1,1,1,2,1,10,162
201,49997740,F,56,African American,High-School,<25K,East,City Hotel,7/11/2015,7/13/2015,7/5/2015,1,1,0,1,1,1,0,1,0,2,1,5,166
202,34383826,M,63,caucasian,Mid-School,25K --50K,East,City Hotel,7/11/2015,7/12/2015,5/7/2015,1,2,0,1,1,0,0,2,1,2,1,25,112
203,816322,M,18,Asian American,Mid-School,50K -- 100K,West,City Hotel,7/11/2015,7/13/2015,4/16/2015,2,3,0,0,0,0,0,0,1,2,1,5,230
204,82941308,F,55,caucasian,College,<25K,North,Resort,7/11/2015,7/12/2015,7/12/2015,4,3,1,1,1,0,2,0,1,2,1,5,243
205,40910263,M,65,Asian American,High-School,50K -- 100K,North,Airport Hotels,5/28/2015,5/29/2015,4/16/2015,2,1,1,0,1,0,0,1,1,2,1,20,199
206,20209191,F,51,Asian American,College,<25K,South,Airport Hotels,4/13/2015,4/16/2015,1/18/2015,2,2,1,0,0,0,0,1,1,2,1,10,139
207,85349504,M,68,Latino,Grad,50K -- 100K,North,City Hotel,7/14/2015,7/15/2015,5/22/2015,1,2,0,1,0,0,0,0,1,2,0,0,222
208,78481765,F,54,caucasian,Grad,<25K,North,City Hotel,3/25/2015,3/28/2015,6/9/2014,3,2,0,1,0,0,0,1,1,2,1,20,202
209,89006080,F,18,caucasian,High-School,25K --50K,West,Resort,7/21/2015,7/22/2015,4/1/2015,2,2,1,0,0,0,1,2,1,2,1,20,168
210,86495634,F,23,African American,Grad,<25K,South,Resort,7/11/2015,7/12/2015,5/5/2015,2,3,1,1,1,0,0,1,1,2,1,20,240
211,6624391,F,45,African American,College,<25K,West,Resort,7/12/2015,7/13/2015,7/6/2015,2,1,1,1,0,0,0,1,0,2,1,25,202
212,55512908,M,68,caucasian,Mid-School,50K -- 100K,East,Resort,7/12/2015,7/14/2015,7/13/2015,5,2,0,1,0,0,0,1,1,2,1,10,102
213,55385979,F,35,Asian American,College,25K --50K,South,Airport Hotels,5/28/2015,6/1/2015,2/8/2015,1,1,1,1,1,1,1,0,1,2,1,25,220
214,380789,F,53,caucasian,College,25K --50K,South,Airport Hotels,7/12/2015,7/14/2015,7/9/2015,2,2,0,1,0,0,1,1,1,2,1,5,225
215,25098291,F,60,caucasian,Mid-School,>100K,East,Resort,7/12/2015,7/15/2015,4/23/2015,2,2,0,1,1,0,0,0,1,2,1,30,159
216,86358355,M,31,Asian American,College,<25K,South,City Hotel,6/29/2015,7/2/2015,3/19/2015,2,1,0,1,1,1,0,1,1,2,1,10,247
217,6248351,F,42,Asian American,College,25K --50K,West,City Hotel,7/9/2015,7/10/2015,7/10/2015,1,1,0,1,1,0,1,1,1,2,1,20,192
218,72056647,F,28,Asian American,Mid-School,50K -- 100K,East,Airport Hotels,7/8/2015,7/9/2015,7/8/2015,2,2,0,1,0,0,0,1,1,2,1,20,150
219,65779205,F,67,caucasian,High-School,50K -- 100K,South,Resort,7/8/2015,7/9/2015,7/8/2015,1,2,0,1,1,0,1,1,1,2,1,10,126
220,54631509,F,39,caucasian,College,<25K,North,Resort,7/10/2015,7/12/2015,7/11/2015,2,1,0,1,0,0,2,1,1,2,0,0,173
221,15615566,F,25,Latino,High-School,>100K,South,Resort,5/28/2015,6/1/2015,2/19/2015,2,2,0,1,1,0,0,1,1,2,0,0,234
222,30552691,F,18,Latino,College,50K -- 100K,East,Resort,7/14/2015,7/15/2015,3/24/2015,2,1,1,1,1,1,0,1,0,2,1,5,243
223,36123322,F,40,African American,High-School,<25K,North,City Hotel,4/15/2015,4/16/2015,7/10/2014,2,3,0,0,0,0,0,0,1,2,1,10,179
224,69945654,F,18,Asian American,Grad,25K --50K,West,Airport Hotels,7/15/2015,7/19/2015,4/14/2015,2,2,1,1,0,0,0,2,1,2,0,0,108
225,91794758,M,25,Latino,College,25K --50K,North,Airport Hotels,7/15/2015,7/18/2015,6/19/2014,1,2,1,0,0,0,0,1,0,2,1,10,116
226,95680707,M,47,African American,College,25K --50K,South,City Hotel,7/15/2015,7/18/2015,6/15/2015,2,2,1,0,0,0,0,1,0,2,1,20,247
227,48783306,F,50,caucasian,College,25K --50K,South,Airport Hotels,7/16/2015,7/19/2015,4/28/2015,3,2,0,1,1,0,0,1,1,2,1,15,114
228,63229118,M,42,African American,College,25K --50K,East,City Hotel,7/17/2015,7/18/2015,4/9/2015,2,2,0,1,0,0,0,0,1,2,1,5,191
229,91902144,F,33,African American,High-School,50K -- 100K,South,Airport Hotels,7/17/2015,7/19/2015,4/10/2015,1,3,0,1,0,0,0,1,0,2,1,40,106
230,66735769,F,21,caucasian,College,50K -- 100K,South,Resort,7/10/2015,7/11/2015,6/24/2015,2,3,0,1,1,0,0,1,1,2,1,10,230
231,86450009,M,24,caucasian,College,25K --50K,South,City Hotel,7/11/2015,7/13/2015,5/6/2015,1,2,0,1,0,0,1,2,1,2,1,10,161
232,54849806,M,46,Asian American,Mid-School,50K -- 100K,South,Airport Hotels,7/11/2015,7/12/2015,6/30/2015,2,2,2,1,1,0,1,2,1,2,0,0,247
233,11537366,F,33,African American,Grad,50K -- 100K,East,City Hotel,6/2/2015,6/3/2015,3/18/2015,2,1,1,1,0,0,0,2,1,2,1,40,111
234,87773103,M,55,Asian American,Mid-School,25K --50K,East,City Hotel,6/16/2015,6/20/2015,5/27/2015,1,2,1,1,0,0,1,1,1,2,1,10,179
235,74188009,F,68,Asian American,College,>100K,East,City Hotel,6/16/2015,6/17/2015,5/4/2015,5,2,1,1,0,0,1,1,1,2,1,20,234
236,96301918,M,29,Asian American,High-School,>100K,East,Airport Hotels,7/12/2015,7/14/2015,4/27/2015,5,2,1,1,0,0,1,0,0,2,1,5,141
237,92394493,M,39,caucasian,Grad,>100K,South,Resort,6/23/2015,6/25/2015,6/8/2015,2,1,0,1,0,0,0,1,0,2,1,20,156
238,42657112,F,46,African American,College,>100K,North,City Hotel,6/27/2015,6/28/2015,3/17/2015,2,2,0,1,1,0,0,0,1,2,1,15,232
239,41168421,M,62,African American,Grad,25K --50K,West,Resort,7/13/2015,7/14/2015,6/28/2015,1,2,2,1,0,0,0,0,1,2,0,0,132
240,35082664,M,36,Asian American,College,<25K,North,Resort,7/14/2015,7/18/2015,7/4/2015,2,2,0,1,0,0,1,1,0,2,1,25,113
241,46502728,M,22,caucasian,Grad,50K -- 100K,South,Airport Hotels,7/14/2015,7/15/2015,4/29/2015,3,2,2,1,1,1,0,2,1,2,1,10,174
242,51861124,M,23,Asian American,Mid-School,>100K,East,Airport Hotels,7/16/2015,7/18/2015,4/19/2015,5,3,2,1,0,0,0,1,1,2,1,10,217
243,27735758,M,46,African American,Grad,25K --50K,East,Resort,7/16/2015,7/17/2015,4/18/2015,3,1,0,1,0,0,2,2,1,2,0,0,244
244,99684453,M,67,Latino,College,>100K,South,Resort,7/16/2015,7/17/2015,4/18/2015,2,2,0,1,0,0,0,1,1,2,1,30,245
245,23404317,F,51,caucasian,Mid-School,25K --50K,South,Resort,7/16/2015,7/17/2015,7/16/2014,1,2,0,0,0,0,0,1,0,2,1,10,171
246,17453851,F,41,Asian American,College,25K --50K,North,Airport Hotels,7/16/2015,7/17/2015,11/10/2014,5,2,0,0,0,0,0,0,1,2,1,5,247
247,84880360,F,43,African American,College,>100K,South,City Hotel,5/13/2015,5/15/2015,3/7/2015,2,1,0,0,0,0,0,0,1,2,1,15,239
248,70812295,M,57,African American,College,25K --50K,South,Airport Hotels,7/11/2015,7/14/2015,7/4/2015,1,3,0,1,1,0,1,0,1,2,1,5,225
249,83527596,M,58,Latino,Grad,<25K,North,Airport Hotels,7/12/2015,7/13/2015,6/21/2015,3,2,0,1,1,1,1,1,1,2,1,10,231
250,72371630,F,37,Latino,High-School,50K -- 100K,East,Airport Hotels,7/12/2015,7/13/2015,4/13/2015,4,2,0,1,0,0,0,1,1,2,0,0,182
251,32186266,F,69,Asian American,College,<25K,North,Resort,7/12/2015,7/16/2015,6/23/2015,2,1,1,1,0,0,0,1,0,2,1,20,202
252,20964898,M,38,caucasian,High-School,<25K,South,City Hotel,7/12/2015,7/14/2015,7/3/2015,2,1,0,1,0,0,0,1,0,2,1,25,209
253,30200798,M,39,Latino,College,50K -- 100K,West,Resort,7/12/2015,7/13/2015,7/10/2015,1,3,0,1,0,0,0,1,1,2,1,20,201
254,21487036,F,41,African American,Grad,<25K,South,Resort,7/12/2015,7/13/2015,6/30/2015,1,3,2,0,0,0,0,1,1,2,1,5,107
255,38263951,F,48,Asian American,High-School,<25K,South,Airport Hotels,7/12/2015,7/13/2015,3/27/2015,2,1,0,1,0,0,1,0,1,2,1,15,160
256,84434442,M,62,Asian American,College,50K -- 100K,South,Airport Hotels,7/12/2015,7/13/2015,4/13/2015,2,2,0,1,0,0,0,0,1,2,1,20,212
257,20693688,F,25,Latino,Grad,50K -- 100K,South,Airport Hotels,7/13/2015,7/14/2015,6/7/2015,2,2,0,1,0,0,0,0,0,2,1,20,136
258,40467676,F,58,caucasian,College,<25K,North,City Hotel,7/13/2015,7/14/2015,6/23/2015,4,1,0,1,1,1,0,1,1,2,1,20,125
259,71008450,M,59,caucasian,Mid-School,<25K,South,Resort,7/13/2015,7/14/2015,3/30/2015,1,2,0,1,0,0,0,0,0,2,1,10,196
260,31931907,F,59,Latino,High-School,25K --50K,East,City Hotel,7/14/2015,7/15/2015,6/15/2015,1,1,0,2,0,0,1,0,1,2,1,5,149
261,57199759,M,66,caucasian,Mid-School,50K -- 100K,North,City Hotel,7/14/2015,7/16/2015,6/16/2015,1,1,0,2,0,0,0,1,0,2,1,25,237
262,92264645,M,19,Latino,Mid-School,<25K,West,City Hotel,6/29/2015,6/30/2015,5/10/2015,2,2,0,1,0,0,0,1,1,2,1,10,223
263,76278914,M,55,African American,High-School,25K --50K,West,City Hotel,7/15/2015,7/16/2015,4/28/2015,2,1,1,1,0,0,1,0,1,2,0,0,208
264,85583467,M,51,Latino,Mid-School,<25K,South,Resort,7/15/2015,7/16/2015,6/25/2015,2,2,0,0,0,0,0,1,1,2,1,25,197
265,74277729,F,57,African American,Grad,<25K,West,Resort,7/15/2015,7/17/2015,6/12/2015,1,1,1,1,1,0,1,2,1,2,0,0,138
266,38621723,F,65,African American,College,25K --50K,South,Resort,7/17/2015,7/19/2015,5/2/2015,1,1,0,0,0,0,0,0,1,2,1,25,238
267,90236845,M,65,Asian American,High-School,25K --50K,South,Airport Hotels,7/17/2015,7/19/2015,6/18/2015,3,1,2,0,1,0,1,1,0,2,1,10,115
268,39965866,F,58,Asian American,Mid-School,>100K,East,Resort,7/17/2015,7/19/2015,5/2/2015,2,2,1,0,1,0,0,0,0,2,1,20,233
269,49587860,F,23,Asian American,College,<25K,East,Airport Hotels,7/17/2015,7/18/2015,5/1/2015,2,2,0,0,0,0,1,0,1,2,0,0,197
270,61864192,M,43,African American,College,25K --50K,West,City Hotel,7/17/2015,7/18/2015,6/4/2015,2,1,0,0,0,0,1,0,1,2,0,0,114
271,26148585,M,69,Asian American,Mid-School,>100K,North,Resort,7/17/2015,7/20/2015,6/16/2015,5,2,0,0,0,0,1,1,1,2,0,0,182
272,21455733,M,64,Latino,Grad,50K -- 100K,North,Resort,7/17/2015,7/20/2015,4/24/2015,2,1,0,2,0,0,0,1,1,2,0,0,244
273,79126361,M,58,African American,Mid-School,<25K,South,Airport Hotels,7/18/2015,7/19/2015,7/8/2015,3,3,1,1,0,0,0,1,0,2,1,25,143
274,47970298,M,66,African American,College,25K --50K,East,Airport Hotels,7/19/2015,7/21/2015,3/28/2015,2,2,0,1,0,0,1,1,1,2,1,5,134
275,5836121,M,47,African American,College,25K --50K,South,City Hotel,7/20/2015,7/21/2015,4/26/2015,2,2,1,1,0,0,0,1,1,2,1,10,123
276,58520588,F,38,African American,Mid-School,<25K,East,City Hotel,7/21/2015,7/22/2015,6/11/2015,2,3,0,1,0,0,1,0,1,2,0,0,128
277,80541317,M,47,Latino,College,25K --50K,East,City Hotel,7/23/2015,7/24/2015,6/22/2015,2,3,0,1,1,0,1,0,1,2,1,10,235
278,11489870,F,57,African American,Grad,>100K,South,Airport Hotels,7/17/2015,7/18/2015,6/14/2015,5,1,0,0,0,0,0,2,1,2,1,15,240
279,43887392,F,44,African American,High-School,50K -- 100K,East,Airport Hotels,7/17/2015,7/18/2015,6/14/2015,4,3,0,0,0,0,0,1,1,2,0,0,195
280,54951921,M,18,caucasian,College,25K --50K,South,Resort,5/29/2015,5/30/2015,2/19/2015,5,1,1,0,0,0,2,1,1,2,1,5,122
281,73437024,M,38,Latino,Mid-School,<25K,South,Resort,7/16/2015,7/17/2015,6/3/2015,3,3,1,1,0,0,0,2,0,2,0,0,209
282,23933263,F,46,Latino,Mid-School,<25K,East,City Hotel,7/17/2015,7/18/2015,9/17/2014,2,1,0,1,0,0,0,1,1,2,1,20,209
283,24658511,F,52,caucasian,Grad,<25K,South,Resort,6/8/2015,6/12/2015,5/7/2015,1,3,0,1,1,1,0,1,1,2,1,20,174
284,52241192,M,38,African American,Mid-School,25K --50K,South,Resort,7/17/2015,7/18/2015,3/23/2015,1,2,0,0,0,0,0,1,1,2,1,20,192
285,52771262,F,24,Asian American,High-School,>100K,East,City Hotel,7/17/2015,7/18/2015,5/9/2015,3,2,1,1,0,0,2,1,1,2,1,10,104
286,94323201,M,51,Latino,High-School,>100K,East,Airport Hotels,7/18/2015,7/19/2015,3/31/2015,3,1,0,1,0,0,0,1,0,2,1,25,100
287,37021657,F,40,caucasian,College,>100K,South,City Hotel,4/22/2015,4/23/2015,1/4/2015,1,1,0,1,0,0,1,1,1,2,1,10,176
288,59233205,F,18,caucasian,High-School,25K --50K,North,City Hotel,7/15/2015,7/16/2015,6/13/2015,4,2,2,1,0,0,0,0,1,2,1,40,170
289,16747880,M,19,caucasian,High-School,25K --50K,East,Airport Hotels,7/15/2015,7/16/2015,6/13/2015,3,2,1,1,0,0,0,1,1,2,0,0,128
290,69638432,M,30,caucasian,College,25K --50K,North,Resort,7/15/2015,7/16/2015,6/13/2015,3,2,0,1,0,0,0,0,1,2,0,0,195
291,40229787,M,55,caucasian,Grad,50K -- 100K,South,Airport Hotels,7/12/2015,7/14/2015,7/14/2015,3,1,0,1,0,0,0,1,0,2,1,10,217
292,92696639,F,46,African American,High-School,<25K,East,Resort,7/12/2015,7/14/2015,7/14/2015,2,1,0,0,0,0,0,2,1,2,0,0,163
293,4880760,M,63,Latino,College,50K -- 100K,South,Resort,7/12/2015,7/15/2015,7/15/2015,1,1,0,1,0,0,1,0,1,2,1,15,135
294,50945251,M,39,African American,College,25K --50K,North,City Hotel,7/12/2015,7/13/2015,7/13/2015,4,1,1,1,0,0,0,2,1,2,1,20,150
295,69987619,F,70,African American,Mid-School,>100K,West,City Hotel,7/13/2015,7/14/2015,4/21/2015,2,2,0,0,1,0,0,1,1,2,0,0,138
296,48742153,M,55,caucasian,College,>100K,South,City Hotel,7/13/2015,7/14/2015,5/4/2015,2,3,0,1,0,0,1,0,1,2,0,0,133
297,48724756,F,59,Latino,Grad,50K -- 100K,North,Airport Hotels,7/13/2015,7/14/2015,6/28/2015,1,3,1,1,1,0,0,1,1,2,0,0,148
298,68362415,M,32,Asian American,Mid-School,25K --50K,South,City Hotel,7/14/2015,7/15/2015,5/22/2015,3,1,0,1,0,0,0,1,1,2,1,10,239
299,55193724,M,25,Asian American,High-School,<25K,South,City Hotel,7/14/2015,7/15/2015,7/7/2015,1,3,1,1,1,0,0,1,1,2,1,20,178
300,91408352,F,55,caucasian,High-School,25K --50K,East,Resort,7/18/2015,7/19/2015,6/13/2015,2,1,0,1,0,0,0,1,1,2,0,0,125
301,35312383,M,38,Asian American,College,>100K,North,Airport Hotels,7/18/2015,7/19/2015,6/9/2015,2,2,1,0,0,0,0,1,1,2,1,10,202
302,75324074,F,63,Latino,Grad,25K --50K,East,City Hotel,5/19/2015,5/20/2015,3/22/2015,2,2,0,1,0,0,0,2,0,2,1,5,211
303,70551731,F,28,African American,College,<25K,North,Airport Hotels,7/19/2015,7/21/2015,5/3/2015,1,1,1,0,0,0,0,0,1,2,0,0,137
304,20338166,M,21,African American,Mid-School,50K -- 100K,East,City Hotel,7/21/2015,7/25/2015,6/23/2015,2,2,0,0,1,1,0,2,1,2,1,5,156
305,37962478,M,65,Asian American,High-School,25K --50K,South,Resort,7/18/2015,7/19/2015,3/31/2015,2,3,1,1,0,0,0,1,1,2,1,20,180
306,56232021,F,56,Latino,Mid-School,>100K,North,Airport Hotels,7/18/2015,7/22/2015,6/19/2015,4,3,0,1,0,0,2,1,1,2,1,10,194
307,21330134,F,55,caucasian,High-School,>100K,South,Airport Hotels,7/13/2015,7/15/2015,5/23/2015,2,2,0,1,0,0,1,1,1,2,0,0,250
308,53403212,F,18,caucasian,High-School,<25K,West,Airport Hotels,7/13/2015,7/14/2015,7/12/2015,2,1,0,1,1,0,0,1,0,2,1,5,214
309,24228277,M,47,Latino,High-School,<25K,South,Airport Hotels,7/18/2015,7/20/2015,7/12/2015,3,1,0,1,0,0,0,0,1,2,0,0,199
310,37578286,M,38,caucasian,High-School,25K --50K,North,Airport Hotels,5/12/2015,5/14/2015,3/3/2015,4,2,1,1,1,1,0,1,1,2,0,0,182
311,7031216,F,58,Asian American,Grad,50K -- 100K,East,City Hotel,7/19/2015,7/22/2015,7/10/2015,3,1,1,1,0,0,1,1,0,2,1,20,115
312,65300358,M,55,Asian American,College,25K --50K,South,Resort,7/19/2015,7/20/2015,6/2/2015,4,1,0,1,0,0,0,1,0,2,1,25,137
313,20740451,M,42,Asian American,Mid-School,50K -- 100K,East,City Hotel,7/12/2015,7/14/2015,4/15/2015,2,2,1,2,1,0,1,0,1,2,1,25,233
314,66263131,M,19,caucasian,High-School,25K --50K,North,Airport Hotels,7/19/2015,7/20/2015,6/16/2015,1,2,0,0,0,0,0,2,0,2,1,5,110
315,26661465,F,55,caucasian,Grad,>100K,South,Airport Hotels,6/29/2015,6/30/2015,5/3/2015,2,1,0,1,0,0,0,1,1,2,1,15,112
316,10490737,M,60,Asian American,College,25K --50K,North,Resort,7/19/2015,7/21/2015,5/23/2015,1,3,0,1,0,0,0,0,1,2,0,0,231
317,60842071,M,21,African American,Grad,<25K,South,City Hotel,7/19/2015,7/20/2015,4/21/2015,1,1,0,2,0,0,0,0,0,2,1,10,219
318,66362812,F,30,caucasian,College,50K -- 100K,South,City Hotel,7/19/2015,7/21/2015,3/27/2015,2,1,1,1,1,0,0,1,0,2,1,40,201
319,54930066,M,35,African American,College,50K -- 100K,South,Airport Hotels,7/19/2015,7/21/2015,6/20/2015,3,1,2,1,0,0,0,1,0,2,1,5,160
320,21905005,F,54,Asian American,Grad,25K --50K,South,Resort,7/3/2015,7/4/2015,5/14/2015,3,1,0,0,0,0,0,0,1,2,1,5,240
321,65137690,F,30,caucasian,College,>100K,West,Airport Hotels,7/19/2015,7/20/2015,6/2/2015,2,2,0,1,0,0,0,1,1,2,1,25,106
322,83328436,M,34,Asian American,College,<25K,West,Resort,7/19/2015,7/21/2015,5/23/2015,2,3,0,1,0,0,1,1,0,2,1,10,171
323,73845650,M,55,Asian American,College,50K -- 100K,South,Resort,6/19/2015,6/20/2015,3/15/2015,2,2,1,1,0,0,2,2,0,2,1,25,151
324,937888,F,48,Latino,Mid-School,25K --50K,West,Resort,7/21/2015,7/23/2015,7/11/2015,2,2,0,0,0,0,0,0,1,2,1,5,230
325,44726479,M,52,Latino,High-School,>100K,East,Resort,7/21/2015,7/24/2015,5/21/2015,1,3,0,1,0,0,0,1,1,2,0,0,244
326,69095091,M,23,Latino,Grad,25K --50K,North,City Hotel,7/23/2015,7/24/2015,6/23/2015,2,2,0,1,1,1,0,0,1,2,1,20,194
327,78048793,M,43,Asian American,College,>100K,East,Airport Hotels,7/23/2015,7/24/2015,5/26/2015,1,2,0,0,1,1,0,1,1,2,1,20,247
328,40753756,F,56,Asian American,High-School,50K -- 100K,South,Resort,7/12/2015,7/14/2015,5/20/2015,2,3,0,1,0,0,1,1,1,2,1,5,237
329,8269467,M,29,caucasian,College,50K -- 100K,South,Airport Hotels,7/19/2015,7/20/2015,4/30/2015,3,1,0,1,1,0,0,0,1,2,0,0,188
330,59595468,F,23,Latino,Grad,25K --50K,South,Airport Hotels,7/13/2015,7/15/2015,7/14/2015,1,2,1,1,0,0,0,1,0,2,1,10,117
331,23126534,F,62,African American,High-School,25K --50K,West,Airport Hotels,7/14/2015,7/16/2015,6/12/2015,4,2,0,1,0,0,0,1,1,2,1,10,169
332,46489680,F,32,African American,High-School,50K -- 100K,East,Airport Hotels,7/14/2015,7/15/2015,7/2/2015,2,2,1,1,0,0,0,0,0,2,1,15,120
333,63203522,M,21,Asian American,College,<25K,West,City Hotel,7/14/2015,7/17/2015,6/7/2015,2,2,1,1,0,0,1,1,1,2,0,0,249
334,62004838,M,55,caucasian,Grad,>100K,East,Airport Hotels,7/14/2015,7/15/2015,7/14/2015,3,2,0,1,1,0,0,2,1,2,1,10,198
335,68882341,M,60,caucasian,High-School,50K -- 100K,South,Airport Hotels,7/14/2015,7/15/2015,6/11/2015,1,2,1,1,0,0,0,0,0,2,1,25,206
336,96507770,F,23,Asian American,College,25K --50K,South,City Hotel,7/15/2015,7/17/2015,4/20/2015,2,3,0,1,1,0,0,0,0,2,0,0,144
337,52776450,F,55,Asian American,Mid-School,25K --50K,South,Airport Hotels,7/15/2015,7/17/2015,7/8/2015,2,2,0,1,0,0,0,1,1,2,0,0,170
338,94805829,M,23,African American,High-School,25K --50K,West,Resort,6/22/2015,6/25/2015,6/1/2015,2,3,0,0,0,0,0,0,1,2,1,5,127
339,52970950,F,63,caucasian,College,50K -- 100K,East,Airport Hotels,7/16/2015,7/18/2015,4/12/2015,2,2,0,1,1,0,1,0,1,2,1,5,234
340,67790560,F,41,Latino,High-School,<25K,North,Airport Hotels,7/16/2015,7/17/2015,5/18/2015,4,2,0,1,0,0,0,0,1,2,1,30,151
341,31188538,F,60,Asian American,High-School,25K --50K,West,City Hotel,7/16/2015,7/17/2015,4/8/2015,5,1,0,1,0,0,1,1,1,2,0,0,180
342,4061671,M,60,caucasian,College,50K -- 100K,South,Resort,7/17/2015,7/20/2015,5/31/2015,1,2,0,1,1,1,0,1,1,2,1,10,106
343,74424021,M,22,Latino,Grad,25K --50K,North,City Hotel,7/12/2015,7/13/2015,5/27/2015,5,3,0,1,1,0,1,1,1,2,0,0,199
344,43156647,F,46,caucasian,College,<25K,East,Airport Hotels,7/17/2015,7/19/2015,7/11/2015,2,3,0,1,0,0,2,0,1,2,1,20,188
345,4536787,F,43,Latino,College,<25K,East,City Hotel,7/17/2015,7/19/2015,6/15/2015,4,1,1,0,0,0,0,1,1,2,1,5,213
346,27932152,M,50,African American,High-School,25K --50K,East,City Hotel,7/20/2015,7/23/2015,6/6/2015,5,2,0,1,0,0,0,1,1,2,1,30,150
347,96927908,F,35,Asian American,High-School,50K -- 100K,South,Resort,7/20/2015,7/21/2015,3/28/2015,2,1,1,0,0,0,1,1,0,2,0,0,197
348,48833434,M,32,caucasian,College,50K -- 100K,East,Airport Hotels,5/13/2015,5/16/2015,2/26/2015,3,3,0,1,0,0,0,1,0,2,1,10,194
