Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate
51131903,M,29,Asian American,High-School,25K --50K,West,Airport Hotels,7/12/2015,7/13/2015,6/14/2015,2,1,2,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,20,115
89674363,F,25,African American,College,>100K,North,City Hotel,3/30/2015,3/31/2015,12/20/2014,2,2,0,HB,No,No,Refundable,Direct,Yes,Check-In,No,0,176
23053437,F,54,Asian American,College,50K -- 100K,North,Resort,7/12/2015,7/13/2015,6/16/2015,1,1,1,BB,Yes,No,Refundable,Direct,No,Check-In,Yes,40,160
6558091,M,18,caucasian,Grad,50K -- 100K,South,Resort,7/14/2015,7/16/2015,7/8/2015,3,1,1,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,10,150
10383391,M,54,Asian American,College,50K -- 100K,North,Resort,7/15/2015,7/17/2015,4/26/2015,1,2,1,BB,Yes,No,Refundable,Online,No,Check-In,Yes,5,157
79042826,M,33,Asian American,High-School,25K --50K,West,Airport Hotels,7/15/2015,7/16/2015,4/13/2015,2,3,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,188
24397112,F,35,African American,College,50K -- 100K,South,Resort,7/16/2015,7/17/2015,3/29/2015,1,1,1,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,186
57110940,M,58,African American,Mid-School,<25K,South,Resort,7/19/2015,7/20/2015,4/15/2015,2,2,0,HB,Yes,Yes,No Deposit,Agent,Yes,Check-In,No,0,172
58986042,M,24,Asian American,College,25K --50K,East,City Hotel,7/19/2015,7/22/2015,5/4/2015,2,2,0,HB,No,No,Refundable,Online,Yes,Check-In,Yes,20,244
28336528,F,40,Asian American,Mid-School,>100K,North,City Hotel,7/11/2015,7/12/2015,3/19/2015,1,1,1,BB,No,No,No Deposit,Online,No,Check-In,Yes,20,241
52268748,F,29,Latino,Mid-School,>100K,North,Resort,7/10/2015,7/12/2015,3/23/2015,2,2,1,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,193
30401013,M,37,Asian American,Grad,50K -- 100K,East,Airport Hotels,7/10/2015,7/11/2015,5/21/2015,1,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,20,151
45608680,M,34,caucasian,College,50K -- 100K,West,Airport Hotels,7/10/2015,7/13/2015,4/10/2015,3,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,10,127
68485421,M,62,caucasian,College,50K -- 100K,South,Airport Hotels,7/10/2015,7/13/2015,4/23/2015,2,3,0,HB,No,No,No Deposit,Agent,Yes,Check-In,Yes,5,184
33603045,M,50,caucasian,College,50K -- 100K,South,Resort,7/10/2015,7/12/2015,4/19/2015,4,2,0,BB,Yes,Yes,No Deposit,Direct,No,Check-In,Yes,30,181
14999192,F,56,Asian American,College,<25K,East,City Hotel,7/10/2015,7/13/2015,5/23/2015,1,2,0,BB,Yes,Yes,Refundable,Online,Yes,Check-In,Yes,5,145
98707595,F,43,caucasian,High-School,<25K,South,Resort,7/6/2015,7/7/2015,3/18/2015,2,1,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,20,229
13605689,F,27,Latino,College,<25K,South,Resort,7/6/2015,7/7/2015,7/7/2015,3,2,0,BB,No,No,Refundable,Online,No,Check-In,No,0,150
10893318,F,23,Asian American,College,<25K,North,Airport Hotels,7/7/2015,7/8/2015,7/6/2015,1,3,0,BB,No,No,No Deposit,Direct,No,Check-In,Yes,5,203
90856125,F,27,Latino,College,<25K,North,City Hotel,7/8/2015,7/9/2015,7/2/2015,2,1,0,BB,Yes,No,Refundable,Online,No,Check-In,No,0,173
3777304,M,23,African American,High-School,25K --50K,North,Airport Hotels,7/8/2015,7/9/2015,4/2/2015,3,2,1,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,15,154
28290541,F,21,Asian American,College,25K --50K,East,Airport Hotels,7/9/2015,7/11/2015,4/7/2015,2,2,0,BB,No,No,Non-Refundable,Online,No,Check-In,Yes,20,115
31585233,F,69,caucasian,College,>100K,South,City Hotel,6/3/2015,6/4/2015,4/17/2015,5,3,1,HB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,20,126
7941843,F,25,Latino,College,>100K,South,Resort,7/10/2015,7/11/2015,5/6/2015,3,1,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,20,233
83263158,F,33,caucasian,College,>100K,South,Airport Hotels,7/10/2015,7/11/2015,3/29/2015,2,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,10,122
51480633,M,50,African American,College,25K --50K,West,Resort,7/11/2015,7/14/2015,6/16/2015,3,2,1,BB,No,No,No Deposit,Direct,No,Check-In,Yes,25,154
42398549,F,41,African American,College,50K -- 100K,South,City Hotel,7/11/2015,7/15/2015,6/11/2015,3,2,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,15,187
68883489,M,31,Latino,College,<25K,East,City Hotel,7/12/2015,7/14/2015,4/7/2015,2,2,0,HB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,5,167
72085848,F,26,Latino,College,25K --50K,South,Airport Hotels,7/12/2015,7/15/2015,4/2/2015,5,2,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,10,204
98680910,M,68,caucasian,Mid-School,25K --50K,North,Airport Hotels,7/13/2015,7/16/2015,5/9/2015,3,1,1,HB,Yes,Yes,No Deposit,Agent,Yes,Check-In,No,0,128
54747143,M,50,Latino,High-School,25K --50K,South,Resort,6/26/2015,6/28/2015,4/3/2015,2,2,2,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,246
29635766,F,35,Latino,Grad,50K -- 100K,South,Airport Hotels,7/13/2015,7/15/2015,10/30/2014,3,1,0,BB,No,No,No Deposit,Agent,No,Check-In,Yes,30,211
80776785,F,31,Asian American,College,<25K,North,Resort,7/14/2015,7/17/2015,3/28/2015,4,2,0,HB,No,No,Non-Refundable,Online,No,Check-In,Yes,25,135
3897824,F,34,African American,Grad,>100K,East,Resort,5/14/2015,5/17/2015,2/12/2015,1,3,2,BB,Yes,Yes,Non-Refundable,Agent,No,Check-In,Yes,20,117
57380074,M,26,Asian American,High-School,25K --50K,North,Airport Hotels,7/16/2015,7/17/2015,3/27/2015,3,2,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,5,146
20431534,F,48,caucasian,College,<25K,South,Airport Hotels,7/16/2015,7/17/2015,4/8/2015,1,1,0,BB,Yes,No,Refundable,Direct,Yes,Check-In,No,0,165
86100499,F,51,Latino,Grad,<25K,South,Airport Hotels,7/16/2015,7/18/2015,6/15/2015,2,3,1,HB,No,No,No Deposit,Online,No,Check-In,No,0,121
28653232,M,27,African American,College,50K -- 100K,North,City Hotel,7/16/2015,7/17/2015,4/11/2015,2,1,0,HB,No,No,No Deposit,Direct,No,Check-In,Yes,40,166
83742408,F,40,caucasian,Mid-School,50K -- 100K,North,City Hotel,7/17/2015,7/20/2015,5/1/2015,2,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,20,152
82466505,M,67,African American,Mid-School,50K -- 100K,East,Resort,7/20/2015,7/21/2015,4/22/2015,2,3,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,15,126
62983381,F,33,caucasian,College,25K --50K,East,City Hotel,7/20/2015,7/21/2015,4/1/2015,3,1,1,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,119
24210202,F,23,Latino,Mid-School,25K --50K,South,City Hotel,7/13/2015,7/14/2015,5/10/2015,4,2,0,BB,Yes,Yes,Refundable,Online,No,Check-In,No,0,122
59850145,M,61,African American,Grad,25K --50K,South,Airport Hotels,5/7/2015,5/8/2015,3/2/2015,5,1,1,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,196
98347850,M,32,Latino,College,25K --50K,South,Resort,7/10/2015,7/11/2015,5/17/2015,5,3,2,BB,Yes,No,No Deposit,Agent,Yes,Check-In,No,0,249
43019100,M,19,Latino,Grad,50K -- 100K,South,Resort,7/10/2015,7/11/2015,6/20/2015,3,1,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,40,226
99276903,F,33,African American,College,<25K,North,Airport Hotels,7/7/2015,7/8/2015,6/30/2015,2,3,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,30,228
30557290,F,44,African American,Mid-School,>100K,East,Resort,7/7/2015,7/10/2015,7/2/2015,1,2,1,BB,Yes,No,Refundable,Online,Yes,Check-In,No,0,135
12469720,F,51,Asian American,Grad,25K --50K,North,City Hotel,7/8/2015,7/9/2015,7/9/2015,5,1,0,BB,No,No,No Deposit,Online,No,Check-In,No,0,128
19440779,M,51,Asian American,College,50K -- 100K,South,City Hotel,7/8/2015,7/11/2015,7/11/2015,3,2,0,HB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,196
2239154,F,20,caucasian,Grad,25K --50K,North,Airport Hotels,7/8/2015,7/9/2015,7/9/2015,4,1,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,10,162
49997740,F,56,African American,High-School,<25K,East,City Hotel,7/11/2015,7/13/2015,7/5/2015,1,1,0,BB,Yes,Yes,No Deposit,Online,No,Check-In,Yes,5,166
34383826,M,63,caucasian,Mid-School,25K --50K,East,City Hotel,7/11/2015,7/12/2015,5/7/2015,1,2,0,BB,Yes,No,No Deposit,Agent,Yes,Check-In,Yes,25,112
816322,M,18,Asian American,Mid-School,50K -- 100K,West,City Hotel,7/11/2015,7/13/2015,4/16/2015,2,3,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,230
82941308,F,55,caucasian,College,<25K,North,Resort,7/11/2015,7/12/2015,7/12/2015,4,3,1,BB,Yes,No,Non-Refundable,Direct,Yes,Check-In,Yes,5,243
40910263,M,65,Asian American,High-School,50K -- 100K,North,Airport Hotels,5/28/2015,5/29/2015,4/16/2015,2,1,1,HB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,20,199
20209191,F,51,Asian American,College,<25K,South,Airport Hotels,4/13/2015,4/16/2015,1/18/2015,2,2,1,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,139
85349504,M,68,Latino,Grad,50K -- 100K,North,City Hotel,7/14/2015,7/15/2015,5/22/2015,1,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,No,0,222
78481765,F,54,caucasian,Grad,<25K,North,City Hotel,3/25/2015,3/28/2015,6/9/2014,3,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,202
89006080,F,18,caucasian,High-School,25K --50K,West,Resort,7/21/2015,7/22/2015,4/1/2015,2,2,1,HB,No,No,Refundable,Agent,Yes,Check-In,Yes,20,168
86495634,F,23,African American,Grad,<25K,South,Resort,7/11/2015,7/12/2015,5/5/2015,2,3,1,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,20,240
6624391,F,45,African American,College,<25K,West,Resort,7/12/2015,7/13/2015,7/6/2015,2,1,1,BB,No,No,No Deposit,Online,No,Check-In,Yes,25,202
55512908,M,68,caucasian,Mid-School,50K -- 100K,East,Resort,7/12/2015,7/14/2015,7/13/2015,5,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,102
55385979,F,35,Asian American,College,25K --50K,South,Airport Hotels,5/28/2015,6/1/2015,2/8/2015,1,1,1,BB,Yes,Yes,Refundable,Direct,Yes,Check-In,Yes,25,220
380789,F,53,caucasian,College,25K --50K,South,Airport Hotels,7/12/2015,7/14/2015,7/9/2015,2,2,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,5,225
25098291,F,60,caucasian,Mid-School,>100K,East,Resort,7/12/2015,7/15/2015,4/23/2015,2,2,0,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,30,159
86358355,M,31,Asian American,College,<25K,South,City Hotel,6/29/2015,7/2/2015,3/19/2015,2,1,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,10,247
6248351,F,42,Asian American,College,25K --50K,West,City Hotel,7/9/2015,7/10/2015,7/10/2015,1,1,0,BB,Yes,No,Refundable,Online,Yes,Check-In,Yes,20,192
72056647,F,28,Asian American,Mid-School,50K -- 100K,East,Airport Hotels,7/8/2015,7/9/2015,7/8/2015,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,150
65779205,F,67,caucasian,High-School,50K -- 100K,South,Resort,7/8/2015,7/9/2015,7/8/2015,1,2,0,BB,Yes,No,Refundable,Online,Yes,Check-In,Yes,10,126
54631509,F,39,caucasian,College,<25K,North,Resort,7/10/2015,7/12/2015,7/11/2015,2,1,0,BB,No,No,Non-Refundable,Online,Yes,Check-In,No,0,173
15615566,F,25,Latino,High-School,>100K,South,Resort,5/28/2015,6/1/2015,2/19/2015,2,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,234
30552691,F,18,Latino,College,50K -- 100K,East,Resort,7/14/2015,7/15/2015,3/24/2015,2,1,1,BB,Yes,Yes,No Deposit,Online,No,Check-In,Yes,5,243
36123322,F,40,African American,High-School,<25K,North,City Hotel,4/15/2015,4/16/2015,7/10/2014,2,3,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,10,179
69945654,F,18,Asian American,Grad,25K --50K,West,Airport Hotels,7/15/2015,7/19/2015,4/14/2015,2,2,1,BB,No,No,No Deposit,Agent,Yes,Check-In,No,0,108
91794758,M,25,Latino,College,25K --50K,North,Airport Hotels,7/15/2015,7/18/2015,6/19/2014,1,2,1,HB,No,No,No Deposit,Online,No,Check-In,Yes,10,116
95680707,M,47,African American,College,25K --50K,South,City Hotel,7/15/2015,7/18/2015,6/15/2015,2,2,1,HB,No,No,No Deposit,Online,No,Check-In,Yes,20,247
48783306,F,50,caucasian,College,25K --50K,South,Airport Hotels,7/16/2015,7/19/2015,4/28/2015,3,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,15,114
63229118,M,42,African American,College,25K --50K,East,City Hotel,7/17/2015,7/18/2015,4/9/2015,2,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,191
91902144,F,33,African American,High-School,50K -- 100K,South,Airport Hotels,7/17/2015,7/19/2015,4/10/2015,1,3,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,40,106
66735769,F,21,caucasian,College,50K -- 100K,South,Resort,7/10/2015,7/11/2015,6/24/2015,2,3,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,10,230
86450009,M,24,caucasian,College,25K --50K,South,City Hotel,7/11/2015,7/13/2015,5/6/2015,1,2,0,BB,No,No,Refundable,Agent,Yes,Check-In,Yes,10,161
54849806,M,46,Asian American,Mid-School,50K -- 100K,South,Airport Hotels,7/11/2015,7/12/2015,6/30/2015,2,2,2,BB,Yes,No,Refundable,Agent,Yes,Check-In,No,0,247
11537366,F,33,African American,Grad,50K -- 100K,East,City Hotel,6/2/2015,6/3/2015,3/18/2015,2,1,1,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,40,111
87773103,M,55,Asian American,Mid-School,25K --50K,East,City Hotel,6/16/2015,6/20/2015,5/27/2015,1,2,1,BB,No,No,Refundable,Online,Yes,Check-In,Yes,10,179
74188009,F,68,Asian American,College,>100K,East,City Hotel,6/16/2015,6/17/2015,5/4/2015,5,2,1,BB,No,No,Refundable,Online,Yes,Check-In,Yes,20,234
96301918,M,29,Asian American,High-School,>100K,East,Airport Hotels,7/12/2015,7/14/2015,4/27/2015,5,2,1,BB,No,No,Refundable,Direct,No,Check-In,Yes,5,141
92394493,M,39,caucasian,Grad,>100K,South,Resort,6/23/2015,6/25/2015,6/8/2015,2,1,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,20,156
42657112,F,46,African American,College,>100K,North,City Hotel,6/27/2015,6/28/2015,3/17/2015,2,2,0,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,15,232
41168421,M,62,African American,Grad,25K --50K,West,Resort,7/13/2015,7/14/2015,6/28/2015,1,2,2,BB,No,No,No Deposit,Direct,Yes,Check-In,No,0,132
35082664,M,36,Asian American,College,<25K,North,Resort,7/14/2015,7/18/2015,7/4/2015,2,2,0,BB,No,No,Refundable,Online,No,Check-In,Yes,25,113
46502728,M,22,caucasian,Grad,50K -- 100K,South,Airport Hotels,7/14/2015,7/15/2015,4/29/2015,3,2,2,BB,Yes,Yes,No Deposit,Agent,Yes,Check-In,Yes,10,174
51861124,M,23,Asian American,Mid-School,>100K,East,Airport Hotels,7/16/2015,7/18/2015,4/19/2015,5,3,2,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,217
27735758,M,46,African American,Grad,25K --50K,East,Resort,7/16/2015,7/17/2015,4/18/2015,3,1,0,BB,No,No,Non-Refundable,Agent,Yes,Check-In,No,0,244
99684453,M,67,Latino,College,>100K,South,Resort,7/16/2015,7/17/2015,4/18/2015,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,30,245
23404317,F,51,caucasian,Mid-School,25K --50K,South,Resort,7/16/2015,7/17/2015,7/16/2014,1,2,0,HB,No,No,No Deposit,Online,No,Check-In,Yes,10,171
17453851,F,41,Asian American,College,25K --50K,North,Airport Hotels,7/16/2015,7/17/2015,11/10/2014,5,2,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,247
84880360,F,43,African American,College,>100K,South,City Hotel,5/13/2015,5/15/2015,3/7/2015,2,1,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,15,239
70812295,M,57,African American,College,25K --50K,South,Airport Hotels,7/11/2015,7/14/2015,7/4/2015,1,3,0,BB,Yes,No,Refundable,Direct,Yes,Check-In,Yes,5,225
83527596,M,58,Latino,Grad,<25K,North,Airport Hotels,7/12/2015,7/13/2015,6/21/2015,3,2,0,BB,Yes,Yes,Refundable,Online,Yes,Check-In,Yes,10,231
72371630,F,37,Latino,High-School,50K -- 100K,East,Airport Hotels,7/12/2015,7/13/2015,4/13/2015,4,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,182
32186266,F,69,Asian American,College,<25K,North,Resort,7/12/2015,7/16/2015,6/23/2015,2,1,1,BB,No,No,No Deposit,Online,No,Check-In,Yes,20,202
20964898,M,38,caucasian,High-School,<25K,South,City Hotel,7/12/2015,7/14/2015,7/3/2015,2,1,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,25,209
30200798,M,39,Latino,College,50K -- 100K,West,Resort,7/12/2015,7/13/2015,7/10/2015,1,3,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,201
21487036,F,41,African American,Grad,<25K,South,Resort,7/12/2015,7/13/2015,6/30/2015,1,3,2,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,107
38263951,F,48,Asian American,High-School,<25K,South,Airport Hotels,7/12/2015,7/13/2015,3/27/2015,2,1,0,BB,No,No,Refundable,Direct,Yes,Check-In,Yes,15,160
84434442,M,62,Asian American,College,50K -- 100K,South,Airport Hotels,7/12/2015,7/13/2015,4/13/2015,2,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,20,212
20693688,F,25,Latino,Grad,50K -- 100K,South,Airport Hotels,7/13/2015,7/14/2015,6/7/2015,2,2,0,BB,No,No,No Deposit,Direct,No,Check-In,Yes,20,136
40467676,F,58,caucasian,College,<25K,North,City Hotel,7/13/2015,7/14/2015,6/23/2015,4,1,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,20,125
71008450,M,59,caucasian,Mid-School,<25K,South,Resort,7/13/2015,7/14/2015,3/30/2015,1,2,0,BB,No,No,No Deposit,Direct,No,Check-In,Yes,10,196
31931907,F,59,Latino,High-School,25K --50K,East,City Hotel,7/14/2015,7/15/2015,6/15/2015,1,1,0,FB,No,No,Refundable,Direct,Yes,Check-In,Yes,5,149
57199759,M,66,caucasian,Mid-School,50K -- 100K,North,City Hotel,7/14/2015,7/16/2015,6/16/2015,1,1,0,FB,No,No,No Deposit,Online,No,Check-In,Yes,25,237
92264645,M,19,Latino,Mid-School,<25K,West,City Hotel,6/29/2015,6/30/2015,5/10/2015,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,223
76278914,M,55,African American,High-School,25K --50K,West,City Hotel,7/15/2015,7/16/2015,4/28/2015,2,1,1,BB,No,No,Refundable,Direct,Yes,Check-In,No,0,208
85583467,M,51,Latino,Mid-School,<25K,South,Resort,7/15/2015,7/16/2015,6/25/2015,2,2,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,25,197
74277729,F,57,African American,Grad,<25K,West,Resort,7/15/2015,7/17/2015,6/12/2015,1,1,1,BB,Yes,No,Refundable,Agent,Yes,Check-In,No,0,138
38621723,F,65,African American,College,25K --50K,South,Resort,7/17/2015,7/19/2015,5/2/2015,1,1,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,25,238
90236845,M,65,Asian American,High-School,25K --50K,South,Airport Hotels,7/17/2015,7/19/2015,6/18/2015,3,1,2,HB,Yes,No,Refundable,Online,No,Check-In,Yes,10,115
39965866,F,58,Asian American,Mid-School,>100K,East,Resort,7/17/2015,7/19/2015,5/2/2015,2,2,1,HB,Yes,No,No Deposit,Direct,No,Check-In,Yes,20,233
49587860,F,23,Asian American,College,<25K,East,Airport Hotels,7/17/2015,7/18/2015,5/1/2015,2,2,0,HB,No,No,Refundable,Direct,Yes,Check-In,No,0,197
61864192,M,43,African American,College,25K --50K,West,City Hotel,7/17/2015,7/18/2015,6/4/2015,2,1,0,HB,No,No,Refundable,Direct,Yes,Check-In,No,0,114
26148585,M,69,Asian American,Mid-School,>100K,North,Resort,7/17/2015,7/20/2015,6/16/2015,5,2,0,HB,No,No,Refundable,Online,Yes,Check-In,No,0,182
21455733,M,64,Latino,Grad,50K -- 100K,North,Resort,7/17/2015,7/20/2015,4/24/2015,2,1,0,FB,No,No,No Deposit,Online,Yes,Check-In,No,0,244
79126361,M,58,African American,Mid-School,<25K,South,Airport Hotels,7/18/2015,7/19/2015,7/8/2015,3,3,1,BB,No,No,No Deposit,Online,No,Check-In,Yes,25,143
47970298,M,66,African American,College,25K --50K,East,Airport Hotels,7/19/2015,7/21/2015,3/28/2015,2,2,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,5,134
5836121,M,47,African American,College,25K --50K,South,City Hotel,7/20/2015,7/21/2015,4/26/2015,2,2,1,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,123
58520588,F,38,African American,Mid-School,<25K,East,City Hotel,7/21/2015,7/22/2015,6/11/2015,2,3,0,BB,No,No,Refundable,Direct,Yes,Check-In,No,0,128
80541317,M,47,Latino,College,25K --50K,East,City Hotel,7/23/2015,7/24/2015,6/22/2015,2,3,0,BB,Yes,No,Refundable,Direct,Yes,Check-In,Yes,10,235
11489870,F,57,African American,Grad,>100K,South,Airport Hotels,7/17/2015,7/18/2015,6/14/2015,5,1,0,HB,No,No,No Deposit,Agent,Yes,Check-In,Yes,15,240
43887392,F,44,African American,High-School,50K -- 100K,East,Airport Hotels,7/17/2015,7/18/2015,6/14/2015,4,3,0,HB,No,No,No Deposit,Online,Yes,Check-In,No,0,195
54951921,M,18,caucasian,College,25K --50K,South,Resort,5/29/2015,5/30/2015,2/19/2015,5,1,1,HB,No,No,Non-Refundable,Online,Yes,Check-In,Yes,5,122
73437024,M,38,Latino,Mid-School,<25K,South,Resort,7/16/2015,7/17/2015,6/3/2015,3,3,1,BB,No,No,No Deposit,Agent,No,Check-In,No,0,209
23933263,F,46,Latino,Mid-School,<25K,East,City Hotel,7/17/2015,7/18/2015,9/17/2014,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,209
24658511,F,52,caucasian,Grad,<25K,South,Resort,6/8/2015,6/12/2015,5/7/2015,1,3,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,20,174
52241192,M,38,African American,Mid-School,25K --50K,South,Resort,7/17/2015,7/18/2015,3/23/2015,1,2,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,192
52771262,F,24,Asian American,High-School,>100K,East,City Hotel,7/17/2015,7/18/2015,5/9/2015,3,2,1,BB,No,No,Non-Refundable,Online,Yes,Check-In,Yes,10,104
94323201,M,51,Latino,High-School,>100K,East,Airport Hotels,7/18/2015,7/19/2015,3/31/2015,3,1,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,25,100
37021657,F,40,caucasian,College,>100K,South,City Hotel,4/22/2015,4/23/2015,1/4/2015,1,1,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,10,176
59233205,F,18,caucasian,High-School,25K --50K,North,City Hotel,7/15/2015,7/16/2015,6/13/2015,4,2,2,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,40,170
16747880,M,19,caucasian,High-School,25K --50K,East,Airport Hotels,7/15/2015,7/16/2015,6/13/2015,3,2,1,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,128
69638432,M,30,caucasian,College,25K --50K,North,Resort,7/15/2015,7/16/2015,6/13/2015,3,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,No,0,195
40229787,M,55,caucasian,Grad,50K -- 100K,South,Airport Hotels,7/12/2015,7/14/2015,7/14/2015,3,1,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,10,217
92696639,F,46,African American,High-School,<25K,East,Resort,7/12/2015,7/14/2015,7/14/2015,2,1,0,HB,No,No,No Deposit,Agent,Yes,Check-In,No,0,163
4880760,M,63,Latino,College,50K -- 100K,South,Resort,7/12/2015,7/15/2015,7/15/2015,1,1,0,BB,No,No,Refundable,Direct,Yes,Check-In,Yes,15,135
50945251,M,39,African American,College,25K --50K,North,City Hotel,7/12/2015,7/13/2015,7/13/2015,4,1,1,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,20,150
69987619,F,70,African American,Mid-School,>100K,West,City Hotel,7/13/2015,7/14/2015,4/21/2015,2,2,0,HB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,138
48742153,M,55,caucasian,College,>100K,South,City Hotel,7/13/2015,7/14/2015,5/4/2015,2,3,0,BB,No,No,Refundable,Direct,Yes,Check-In,No,0,133
48724756,F,59,Latino,Grad,50K -- 100K,North,Airport Hotels,7/13/2015,7/14/2015,6/28/2015,1,3,1,BB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,148
68362415,M,32,Asian American,Mid-School,25K --50K,South,City Hotel,7/14/2015,7/15/2015,5/22/2015,3,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,239
55193724,M,25,Asian American,High-School,<25K,South,City Hotel,7/14/2015,7/15/2015,7/7/2015,1,3,1,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,20,178
91408352,F,55,caucasian,High-School,25K --50K,East,Resort,7/18/2015,7/19/2015,6/13/2015,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,125
35312383,M,38,Asian American,College,>100K,North,Airport Hotels,7/18/2015,7/19/2015,6/9/2015,2,2,1,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,202
75324074,F,63,Latino,Grad,25K --50K,East,City Hotel,5/19/2015,5/20/2015,3/22/2015,2,2,0,BB,No,No,No Deposit,Agent,No,Check-In,Yes,5,211
70551731,F,28,African American,College,<25K,North,Airport Hotels,7/19/2015,7/21/2015,5/3/2015,1,1,1,HB,No,No,No Deposit,Direct,Yes,Check-In,No,0,137
20338166,M,21,African American,Mid-School,50K -- 100K,East,City Hotel,7/21/2015,7/25/2015,6/23/2015,2,2,0,HB,Yes,Yes,No Deposit,Agent,Yes,Check-In,Yes,5,156
