,Unnamed: 0,Unnamed: 0.1,Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,No_of_Expected_Days_to_stay,Checking_Month,no_of_days_from_booking_to_ckeckin,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate
242,242,242,51861124,2,23,4,2,4,2,3,2,7,88,5,3,2,1,0,0,0,1,1,2,1,10,217
243,243,243,27735758,2,46,3,4,2,2,2,1,7,89,3,1,0,1,0,0,2,2,1,2,0,0,244
244,244,244,99684453,2,67,1,1,4,3,2,1,7,89,2,2,0,1,0,0,0,1,1,2,1,30,245
245,245,245,23404317,1,51,2,2,2,3,2,1,7,365,1,2,0,0,0,0,0,1,0,2,1,10,171
246,246,246,17453851,1,41,4,1,2,1,3,1,7,248,5,2,0,0,0,0,0,0,1,2,1,5,247
247,247,247,84880360,1,43,3,1,4,3,1,2,5,67,2,1,0,0,0,0,0,0,1,2,1,15,239
248,248,248,70812295,2,57,3,1,2,3,3,3,7,7,1,3,0,1,1,0,1,0,1,2,1,5,225
249,249,249,83527596,2,58,1,4,1,1,3,1,7,21,3,2,0,1,1,1,1,1,1,2,1,10,231
250,250,250,72371630,1,37,1,3,3,2,3,1,7,90,4,2,0,1,0,0,0,1,1,2,0,0,182
251,251,251,32186266,1,69,4,1,1,1,2,4,7,19,2,1,1,1,0,0,0,1,0,2,1,20,202
252,252,252,20964898,2,38,2,3,1,3,1,2,7,9,2,1,0,1,0,0,0,1,0,2,1,25,209
253,253,253,30200798,2,39,1,1,3,4,2,1,7,2,1,3,0,1,0,0,0,1,1,2,1,20,201
254,254,254,21487036,1,41,3,4,1,3,2,1,7,12,1,3,2,0,0,0,0,1,1,2,1,5,107
255,255,255,38263951,1,48,4,3,1,3,3,1,7,107,2,1,0,1,0,0,1,0,1,2,1,15,160
256,256,256,84434442,2,62,4,1,3,3,3,1,7,90,2,2,0,1,0,0,0,0,1,2,1,20,212
257,257,257,20693688,1,25,1,4,3,3,3,1,7,36,2,2,0,1,0,0,0,0,0,2,1,20,136
258,258,258,40467676,1,58,2,1,1,1,1,1,7,20,4,1,0,1,1,1,0,1,1,2,1,20,125
259,259,259,71008450,2,59,2,2,1,3,2,1,7,105,1,2,0,1,0,0,0,0,0,2,1,10,196
260,260,260,31931907,1,59,1,3,2,2,1,1,7,29,1,1,0,2,0,0,1,0,1,2,1,5,149
261,261,261,57199759,2,66,2,2,3,1,1,2,7,28,1,1,0,2,0,0,0,1,0,2,1,25,237
262,262,262,92264645,2,19,1,2,1,4,1,1,6,50,2,2,0,1,0,0,0,1,1,2,1,10,223
263,263,263,76278914,2,55,3,3,2,4,1,1,7,78,2,1,1,1,0,0,1,0,1,2,0,0,208
264,264,264,85583467,2,51,1,2,1,3,2,1,7,20,2,2,0,0,0,0,0,1,1,2,1,25,197
265,265,265,74277729,1,57,3,4,1,4,2,2,7,33,1,1,1,1,1,0,1,2,1,2,0,0,138
266,266,266,38621723,1,65,3,1,2,3,2,2,7,76,1,1,0,0,0,0,0,0,1,2,1,25,238
267,267,267,90236845,2,65,4,3,2,3,3,2,7,29,3,1,2,0,1,0,1,1,0,2,1,10,115
268,268,268,39965866,1,58,4,2,4,2,2,2,7,76,2,2,1,0,1,0,0,0,0,2,1,20,233
269,269,269,49587860,1,23,4,1,1,2,3,1,7,77,2,2,0,0,0,0,1,0,1,2,0,0,197
270,270,270,61864192,2,43,3,1,2,4,1,1,7,43,2,1,0,0,0,0,1,0,1,2,0,0,114
271,271,271,26148585,2,69,4,2,4,1,2,3,7,31,5,2,0,0,0,0,1,1,1,2,0,0,182
272,272,272,21455733,2,64,1,4,3,1,2,3,7,84,2,1,0,2,0,0,0,1,1,2,0,0,244
273,273,273,79126361,2,58,3,2,1,3,3,1,7,10,3,3,1,1,0,0,0,1,0,2,1,25,143
274,274,274,47970298,2,66,3,1,2,2,3,2,7,113,2,2,0,1,0,0,1,1,1,2,1,5,134
275,275,275,5836121,2,47,3,1,2,3,1,1,7,85,2,2,1,1,0,0,0,1,1,2,1,10,123
276,276,276,58520588,1,38,3,2,1,2,1,1,7,40,2,3,0,1,0,0,1,0,1,2,0,0,128
277,277,277,80541317,2,47,1,1,2,2,1,1,7,31,2,3,0,1,1,0,1,0,1,2,1,10,235
278,278,278,11489870,1,57,3,4,4,3,3,1,7,33,5,1,0,0,0,0,0,2,1,2,1,15,240
279,279,279,43887392,1,44,3,3,3,2,3,1,7,33,4,3,0,0,0,0,0,1,1,2,0,0,195
280,280,280,54951921,2,18,2,1,2,3,2,1,5,99,5,1,1,0,0,0,2,1,1,2,1,5,122
281,281,281,73437024,2,38,1,2,1,3,2,1,7,43,3,3,1,1,0,0,0,2,0,2,0,0,209
282,282,282,23933263,1,46,1,2,1,2,1,1,7,303,2,1,0,1,0,0,0,1,1,2,1,20,209
283,283,283,24658511,1,52,2,4,1,3,2,4,6,32,1,3,0,1,1,1,0,1,1,2,1,20,174
284,284,284,52241192,2,38,3,2,2,3,2,1,7,116,1,2,0,0,0,0,0,1,1,2,1,20,192
285,285,285,52771262,1,24,4,3,4,2,1,1,7,69,3,2,1,1,0,0,2,1,1,2,1,10,104
286,286,286,94323201,2,51,1,3,4,2,3,1,7,109,3,1,0,1,0,0,0,1,0,2,1,25,100
287,287,287,37021657,1,40,2,1,4,3,1,1,4,108,1,1,0,1,0,0,1,1,1,2,1,10,176
288,288,288,59233205,1,18,2,3,2,1,1,1,7,32,4,2,2,1,0,0,0,0,1,2,1,40,170
289,289,289,16747880,2,19,2,3,2,2,3,1,7,32,3,2,1,1,0,0,0,1,1,2,0,0,128
290,290,290,69638432,2,30,2,1,2,1,2,1,7,32,3,2,0,1,0,0,0,0,1,2,0,0,195
291,291,291,40229787,2,55,2,4,3,3,3,2,7,-2,3,1,0,1,0,0,0,1,0,2,1,10,217
292,292,292,92696639,1,46,3,3,1,2,2,2,7,-2,2,1,0,0,0,0,0,2,1,2,0,0,163
293,293,293,4880760,2,63,1,1,3,3,2,3,7,-3,1,1,0,1,0,0,1,0,1,2,1,15,135
294,294,294,50945251,2,39,3,1,2,1,1,1,7,-1,4,1,1,1,0,0,0,2,1,2,1,20,150
295,295,295,69987619,1,70,3,2,4,4,1,1,7,83,2,2,0,0,1,0,0,1,1,2,0,0,138
296,296,296,48742153,2,55,2,1,4,3,1,1,7,70,2,3,0,1,0,0,1,0,1,2,0,0,133
297,297,297,48724756,1,59,1,4,3,1,3,1,7,15,1,3,1,1,1,0,0,1,1,2,0,0,148
298,298,298,68362415,2,32,4,2,2,3,1,1,7,53,3,1,0,1,0,0,0,1,1,2,1,10,239
299,299,299,55193724,2,25,4,3,1,3,1,1,7,7,1,3,1,1,1,0,0,1,1,2,1,20,178
300,300,300,91408352,1,55,2,3,2,2,2,1,7,35,2,1,0,1,0,0,0,1,1,2,0,0,125
301,301,301,35312383,2,38,4,1,4,1,3,1,7,39,2,2,1,0,0,0,0,1,1,2,1,10,202
302,302,302,75324074,1,63,1,4,2,2,1,1,5,58,2,2,0,1,0,0,0,2,0,2,1,5,211
303,303,303,70551731,1,28,3,1,1,1,3,2,7,77,1,1,1,0,0,0,0,0,1,2,0,0,137
304,304,304,20338166,2,21,3,2,3,2,1,4,7,28,2,2,0,0,1,1,0,2,1,2,1,5,156
305,305,305,37962478,2,65,4,3,2,3,2,1,7,109,2,3,1,1,0,0,0,1,1,2,1,20,180
306,306,306,56232021,1,56,1,2,4,1,3,4,7,29,4,3,0,1,0,0,2,1,1,2,1,10,194
307,307,307,21330134,1,55,2,3,4,3,3,2,7,51,2,2,0,1,0,0,1,1,1,2,0,0,250
308,308,308,53403212,1,18,2,3,1,4,3,1,7,1,2,1,0,1,1,0,0,1,0,2,1,5,214
309,309,309,24228277,2,47,1,3,1,3,3,2,7,6,3,1,0,1,0,0,0,0,1,2,0,0,199
310,310,310,37578286,2,38,2,3,2,1,3,2,5,70,4,2,1,1,1,1,0,1,1,2,0,0,182
311,311,311,7031216,1,58,4,4,3,2,1,3,7,9,3,1,1,1,0,0,1,1,0,2,1,20,115
312,312,312,65300358,2,55,4,1,2,3,2,1,7,47,4,1,0,1,0,0,0,1,0,2,1,25,137
313,313,313,20740451,2,42,4,2,3,2,1,2,7,88,2,2,1,2,1,0,1,0,1,2,1,25,233
314,314,314,66263131,2,19,2,3,2,1,3,1,7,33,1,2,0,0,0,0,0,2,0,2,1,5,110
315,315,315,26661465,1,55,2,4,4,3,3,1,6,57,2,1,0,1,0,0,0,1,1,2,1,15,112
316,316,316,10490737,2,60,4,1,2,1,2,2,7,57,1,3,0,1,0,0,0,0,1,2,0,0,231
317,317,317,60842071,2,21,3,4,1,3,1,1,7,89,1,1,0,2,0,0,0,0,0,2,1,10,219
318,318,318,66362812,1,30,2,1,3,3,1,2,7,114,2,1,1,1,1,0,0,1,0,2,1,40,201
319,319,319,54930066,2,35,3,1,3,3,3,2,7,29,3,1,2,1,0,0,0,1,0,2,1,5,160
320,320,320,21905005,1,54,4,4,2,3,2,1,7,50,3,1,0,0,0,0,0,0,1,2,1,5,240
321,321,321,65137690,1,30,2,1,4,4,3,1,7,47,2,2,0,1,0,0,0,1,1,2,1,25,106
322,322,322,83328436,2,34,4,1,1,4,2,2,7,57,2,3,0,1,0,0,1,1,0,2,1,10,171
323,323,323,73845650,2,55,4,1,3,3,2,1,6,96,2,2,1,1,0,0,2,2,0,2,1,25,151
324,324,324,937888,1,48,1,2,2,4,2,2,7,10,2,2,0,0,0,0,0,0,1,2,1,5,230
325,325,325,44726479,2,52,1,3,4,2,2,3,7,61,1,3,0,1,0,0,0,1,1,2,0,0,244
326,326,326,69095091,2,23,1,4,2,1,1,1,7,30,2,2,0,1,1,1,0,0,1,2,1,20,194
327,327,327,78048793,2,43,4,1,4,2,3,1,7,58,1,2,0,0,1,1,0,1,1,2,1,20,247
328,328,328,40753756,1,56,4,3,3,3,2,2,7,53,2,3,0,1,0,0,1,1,1,2,1,5,237
329,329,329,8269467,2,29,2,1,3,3,3,1,7,80,3,1,0,1,1,0,0,0,1,2,0,0,188
330,330,330,59595468,1,23,1,4,2,3,3,2,7,-1,1,2,1,1,0,0,0,1,0,2,1,10,117
331,331,331,23126534,1,62,3,3,2,4,3,2,7,32,4,2,0,1,0,0,0,1,1,2,1,10,169
332,332,332,46489680,1,32,3,3,3,2,3,1,7,12,2,2,1,1,0,0,0,0,0,2,1,15,120
333,333,333,63203522,2,21,4,1,1,4,1,3,7,37,2,2,1,1,0,0,1,1,1,2,0,0,249
334,334,334,62004838,2,55,2,4,4,2,3,1,7,0,3,2,0,1,1,0,0,2,1,2,1,10,198
335,335,335,68882341,2,60,2,3,3,3,3,1,7,33,1,2,1,1,0,0,0,0,0,2,1,25,206
336,336,336,96507770,1,23,4,1,2,3,1,2,7,86,2,3,0,1,1,0,0,0,0,2,0,0,144
337,337,337,52776450,1,55,4,2,2,3,3,2,7,7,2,2,0,1,0,0,0,1,1,2,0,0,170
338,338,338,94805829,2,23,3,3,2,4,2,3,6,21,2,3,0,0,0,0,0,0,1,2,1,5,127
339,339,339,52970950,1,63,2,1,3,2,3,2,7,95,2,2,0,1,1,0,1,0,1,2,1,5,234
340,340,340,67790560,1,41,1,3,1,1,3,1,7,59,4,2,0,1,0,0,0,0,1,2,1,30,151
341,341,341,31188538,1,60,4,3,2,4,1,1,7,99,5,1,0,1,0,0,1,1,1,2,0,0,180
342,342,342,4061671,2,60,2,1,3,3,2,3,7,47,1,2,0,1,1,1,0,1,1,2,1,10,106
343,343,343,74424021,2,22,1,4,2,1,1,1,7,46,5,3,0,1,1,0,1,1,1,2,0,0,199
344,344,344,43156647,1,46,2,1,1,2,3,2,7,6,2,3,0,1,0,0,2,0,1,2,1,20,188
345,345,345,4536787,1,43,1,1,1,2,1,2,7,32,4,1,1,0,0,0,0,1,1,2,1,5,213
346,346,346,27932152,2,50,3,3,2,2,1,3,7,44,5,2,0,1,0,0,0,1,1,2,1,30,150
347,347,347,96927908,1,35,4,3,3,3,2,1,7,114,2,1,1,0,0,0,1,1,0,2,0,0,197
348,348,348,48833434,2,32,2,1,3,2,3,3,5,76,3,3,0,1,0,0,0,1,0,2,1,10,194
349,349,349,60760596,1,44,1,3,1,4,2,1,7,90,3,3,0,1,0,0,0,1,0,2,1,10,100
350,350,350,58205556,1,48,4,3,2,2,1,3,7,95,2,2,1,1,0,0,0,1,0,2,1,10,130
351,351,351,55320235,2,41,3,2,1,1,1,1,7,108,1,1,0,1,0,0,1,1,1,2,1,20,209
352,352,352,40762398,2,58,1,2,1,1,3,2,7,-2,3,2,1,1,1,1,0,1,0,2,0,0,181
353,353,353,15359501,2,35,1,2,3,4,3,1,7,97,2,1,1,1,0,0,1,1,0,2,1,5,130
354,354,354,81064477,2,40,1,4,1,4,1,1,7,-1,3,2,1,1,0,0,0,2,1,2,0,0,246
355,355,355,77175875,2,19,1,1,1,3,3,1,7,8,2,2,2,0,0,0,0,2,1,2,1,10,163
356,356,356,31446312,1,64,1,1,3,3,2,1,7,61,1,1,1,1,0,0,0,0,1,2,1,5,112
357,357,357,21758467,2,70,3,1,1,1,3,1,6,44,4,2,1,1,0,0,0,1,1,2,1,5,124
358,358,358,18217247,1,50,3,4,4,3,1,1,7,41,2,1,0,1,0,0,0,1,1,2,0,0,123
359,359,359,16567671,1,36,3,1,1,3,3,1,7,53,3,2,0,1,1,0,1,2,1,2,0,0,180
360,360,360,82737985,1,37,4,1,1,3,1,2,7,49,2,2,0,0,0,0,0,1,1,2,0,0,244
361,361,361,16185004,1,37,2,1,2,1,3,1,7,53,3,1,0,1,0,0,0,1,1,2,0,0,156
362,362,362,48216863,1,56,1,4,3,2,1,1,7,57,2,1,0,0,1,0,0,2,1,2,1,20,112
363,363,363,28700863,2,26,4,2,2,3,1,2,7,-2,5,2,1,1,1,0,0,1,1,2,1,10,130
364,364,364,80098789,2,68,3,1,2,2,3,3,6,57,3,2,0,1,1,0,0,1,0,2,1,10,209
365,365,365,39073476,1,19,3,1,2,1,2,2,3,319,5,2,0,0,0,0,0,1,1,2,1,5,241
366,366,366,62532429,2,64,2,1,2,1,2,3,7,37,2,3,0,1,0,0,1,1,0,2,1,5,170
367,367,367,81983402,1,56,4,2,1,2,3,2,5,49,1,1,0,1,0,0,0,1,1,2,1,20,250
368,368,368,87150695,2,58,3,2,1,3,1,3,7,35,3,2,0,1,1,1,1,2,1,2,1,10,187
369,369,369,41527476,1,42,3,3,4,1,2,3,6,72,3,1,0,0,0,0,2,1,1,2,1,10,163
370,370,370,997391,1,30,1,1,1,3,3,2,7,99,2,1,1,1,1,0,1,0,1,2,1,10,207
371,371,371,35871902,2,62,2,4,4,3,2,2,6,40,2,1,0,1,1,0,2,1,1,2,0,0,214
372,372,372,53566945,1,31,1,3,2,3,1,2,7,38,2,2,0,1,0,0,1,0,1,2,1,10,116
373,373,373,76376405,1,43,4,2,4,3,1,4,7,105,2,2,0,0,0,0,0,1,1,2,1,10,174
374,374,374,58305292,1,28,3,1,4,2,2,2,4,79,1,2,0,1,0,0,1,1,1,2,1,10,189
375,375,375,50797436,2,64,1,2,3,4,2,1,5,97,4,1,1,0,0,0,0,1,0,2,0,0,164
376,376,376,74051718,2,59,4,3,2,3,3,1,7,31,3,2,0,0,0,0,0,0,0,2,1,5,175
377,377,377,63739827,1,25,1,3,2,2,1,4,7,68,3,2,0,1,0,0,1,0,1,2,1,10,159
378,378,378,66928530,1,33,4,1,3,4,1,1,7,114,2,1,1,0,1,1,0,2,0,2,1,5,249
379,379,379,21975627,1,24,3,4,2,3,1,1,7,117,4,1,0,2,0,0,2,0,1,2,1,25,203
380,380,380,24371253,1,42,3,3,3,4,3,1,7,80,1,1,0,0,0,0,2,1,0,2,1,20,233
381,381,381,5108469,1,67,1,2,4,2,1,1,4,94,2,2,0,1,0,0,2,1,1,2,1,5,182
382,382,382,79682972,2,40,1,3,3,1,3,1,7,15,1,1,1,1,0,0,0,0,1,2,1,20,189
383,383,383,48920787,2,68,2,3,3,3,2,2,7,54,5,3,0,0,0,0,0,1,1,2,1,5,106
384,384,384,36010987,2,57,1,1,4,3,1,4,7,84,2,2,0,1,0,0,0,1,1,2,1,10,207
385,385,385,21813133,1,40,1,1,2,3,2,3,7,38,2,3,0,1,1,1,1,1,1,2,1,20,237
386,386,386,74232534,1,60,4,3,2,3,2,3,7,37,1,1,0,1,0,0,0,1,1,2,1,20,161
387,387,387,66346811,1,30,1,4,1,1,1,1,7,0,2,2,0,1,1,0,2,1,1,2,0,0,192
388,388,388,26834201,1,29,1,4,4,3,1,3,7,-2,4,1,0,1,0,0,0,1,1,2,0,0,164
389,389,389,21597765,1,53,2,2,1,1,1,4,7,-3,2,3,1,1,1,0,1,1,1,2,1,5,132
390,390,390,25488236,1,20,4,1,1,1,2,1,5,75,3,2,0,1,0,0,0,1,1,2,1,30,177
391,391,391,68922286,1,65,2,2,4,2,1,2,7,-2,3,1,0,1,0,0,2,1,0,2,1,15,209
392,392,392,86171382,2,35,4,1,2,3,3,1,7,48,3,2,0,1,1,0,1,1,1,2,1,20,164
393,393,393,78686829,1,22,4,4,3,3,2,1,7,75,2,2,0,1,0,0,2,1,1,2,1,40,147
394,394,394,65511020,1,51,1,1,3,4,2,1,7,72,2,1,1,0,0,0,0,1,1,2,1,15,137
395,395,395,41343037,1,67,3,2,1,2,3,2,7,71,2,2,0,0,0,0,0,1,0,2,0,0,182
396,396,396,49365950,2,58,2,4,3,1,1,2,7,315,2,1,0,0,0,0,0,2,1,2,0,0,218
397,397,397,6974569,2,69,1,4,2,1,1,1,4,111,2,3,2,1,0,0,0,1,0,2,1,20,228
398,398,398,40059306,1,64,2,3,1,4,3,1,7,5,2,1,1,0,0,0,0,1,1,2,1,10,213
399,399,399,72323514,1,38,4,1,2,2,1,1,7,7,2,2,0,0,0,0,1,1,1,2,1,25,238
400,400,400,13107144,1,28,4,2,3,2,3,1,4,95,3,1,0,1,0,0,0,2,1,2,1,20,222
401,401,401,70811104,1,23,3,2,4,3,1,1,4,95,5,2,0,1,1,0,0,1,1,2,1,20,160
402,402,402,40023361,2,36,4,1,4,2,3,2,7,97,2,3,0,1,0,0,2,1,0,2,1,10,222
403,403,403,25004103,1,48,1,4,3,3,3,1,7,65,3,1,0,1,0,0,2,1,1,2,1,20,162
404,404,404,10909402,2,25,3,1,3,3,2,3,7,35,3,3,2,0,0,0,0,1,1,2,1,30,171
405,405,405,47721984,1,58,3,1,4,2,3,1,7,37,5,1,0,0,0,0,0,1,0,2,1,10,137
406,406,406,37491507,2,35,3,1,3,4,2,1,7,112,2,2,0,1,1,1,0,1,0,2,1,20,235
407,407,407,24700466,1,64,4,2,4,1,1,1,7,-1,1,2,1,1,0,0,1,1,1,2,1,5,122
408,408,408,39065059,1,69,4,3,1,3,3,3,7,59,5,1,0,0,0,0,1,1,1,2,1,5,105
409,409,409,15113843,2,50,2,4,1,3,3,2,6,37,5,1,1,1,0,0,0,1,0,2,1,20,225
410,410,410,89185386,2,30,4,1,4,4,1,2,7,35,2,2,1,0,1,0,0,1,1,2,0,0,247
411,411,411,26905706,1,61,4,4,2,3,2,2,6,56,1,2,0,1,1,0,1,0,1,2,1,30,245
412,412,412,93653178,1,27,1,2,2,3,2,3,7,34,5,1,1,1,0,0,2,1,1,2,1,10,169
413,413,413,99050484,2,69,4,1,3,3,1,1,7,56,4,2,0,2,0,0,1,0,1,2,1,5,154
414,414,414,69818738,2,48,3,1,2,3,1,1,7,56,2,2,0,2,1,0,1,1,1,2,1,20,220
415,415,415,45954548,2,20,4,1,2,3,3,1,7,56,1,1,0,2,0,0,0,1,1,2,1,20,160
416,416,416,2659924,2,62,3,2,3,4,1,2,7,55,3,1,0,2,0,0,2,1,1,2,1,20,201
417,417,417,4889560,1,61,3,2,3,4,2,1,7,56,2,2,0,2,1,0,0,1,1,2,0,0,170
418,418,418,37166377,2,49,3,1,3,2,2,1,7,82,4,2,0,1,1,0,0,1,0,2,1,15,143
419,419,419,47265843,2,23,4,2,1,4,2,1,7,56,4,2,1,2,0,0,0,1,1,2,1,10,128
420,420,420,27166242,2,67,3,1,2,4,1,4,7,53,4,2,0,2,0,0,0,1,1,2,0,0,217
421,421,421,86420022,1,56,4,4,2,3,2,1,7,56,1,3,0,2,1,0,0,1,1,2,0,0,114
422,422,422,92310850,2,57,4,4,1,1,2,2,7,55,3,2,0,2,1,0,0,1,1,2,0,0,224
423,423,423,25590718,1,29,2,3,1,3,1,1,7,56,2,3,0,2,0,0,2,1,0,2,1,25,108
424,424,424,70539960,2,68,1,1,1,1,1,3,7,54,1,2,0,2,0,0,1,1,1,2,1,20,249
425,425,425,5240898,1,28,1,2,1,1,1,2,7,55,1,1,0,2,0,0,0,1,1,2,0,0,148
426,426,426,92795499,1,29,3,2,3,4,2,4,7,53,1,3,0,2,1,0,0,0,1,2,0,0,138
427,427,427,101586,2,21,2,1,1,4,1,3,7,54,1,2,0,2,0,0,0,0,1,2,1,25,203
428,428,428,60749139,2,39,4,4,3,1,1,3,7,54,4,3,0,2,0,0,0,1,1,2,1,25,166
429,429,429,61710546,1,49,3,1,3,3,2,3,7,54,1,1,0,2,0,0,2,1,0,2,0,0,134
430,430,430,93222783,2,19,4,1,3,2,1,3,7,54,3,3,0,2,0,0,1,0,1,2,1,20,101
431,431,431,53450720,2,28,1,1,2,3,2,3,7,54,5,2,0,2,0,0,0,1,1,2,1,30,103
432,432,432,51606600,1,35,1,2,3,1,1,4,7,53,3,2,0,2,1,1,0,1,0,2,1,20,157
433,433,433,33131966,2,62,3,1,1,1,1,4,7,53,1,1,0,2,0,0,0,2,1,2,1,5,143
434,434,434,97453833,2,38,2,4,4,3,3,4,7,62,3,2,0,1,1,1,0,1,1,2,1,40,112
435,435,435,35249802,2,43,1,1,3,2,1,3,7,10,4,2,0,1,0,0,0,2,1,2,1,5,212
436,436,436,72520986,2,28,1,2,3,1,2,3,7,47,1,2,0,1,0,0,0,2,0,2,1,10,127
437,437,437,34851380,2,32,3,2,3,3,3,1,6,47,5,1,0,1,0,0,1,0,1,2,0,0,138
438,438,438,54081443,1,19,3,2,2,4,1,3,7,-3,1,3,0,1,0,0,0,1,0,2,1,10,116
439,439,439,82986252,2,42,1,4,2,2,2,1,7,6,1,1,0,1,0,0,2,1,1,2,1,20,197
440,440,440,6613377,2,26,1,2,3,2,2,3,7,-3,2,1,1,1,0,0,0,0,0,2,1,20,112
441,441,441,76418791,2,70,2,2,1,3,3,1,7,65,1,1,2,1,0,0,0,1,1,2,1,25,199
442,442,442,61614421,1,70,4,4,2,4,2,2,7,11,1,2,0,1,0,0,1,2,1,2,1,5,132
443,443,443,62203824,2,67,1,1,1,2,3,2,7,64,1,1,0,1,0,0,2,1,0,2,1,10,130
444,444,444,60316633,2,44,1,1,3,3,3,2,7,8,1,2,0,1,0,0,1,1,1,2,0,0,185
445,445,445,70600062,2,49,4,1,1,3,1,1,7,9,4,2,0,1,1,1,1,0,1,2,1,5,177
446,446,446,23786505,2,56,3,2,2,1,1,2,6,56,1,1,0,0,1,1,0,1,1,2,1,5,106
447,447,447,28327589,1,60,2,3,4,3,2,4,6,13,1,2,0,0,0,0,1,0,1,2,1,20,190
448,448,448,20520049,1,37,3,1,3,3,1,1,7,18,3,1,0,1,0,0,0,1,1,2,0,0,245
449,449,449,63751423,1,35,4,2,2,3,2,2,7,8,5,3,0,1,1,0,1,1,1,2,0,0,245
450,450,450,47017816,2,42,3,3,4,3,1,1,7,11,2,2,0,1,0,0,0,1,1,2,0,0,185
451,451,451,48944980,2,44,3,2,1,2,3,1,7,9,1,3,0,1,1,0,0,2,0,2,1,10,128
452,452,452,30798282,1,38,4,4,1,1,3,1,7,62,1,1,0,1,0,0,0,2,1,2,1,10,109
453,453,453,76030975,2,47,1,1,1,4,3,2,6,33,2,2,1,1,1,0,0,0,1,2,0,0,100
454,454,454,90799431,2,50,2,2,1,3,3,2,7,111,3,2,0,0,0,0,0,1,1,2,1,10,111
455,455,455,16381411,2,43,1,4,2,3,1,1,6,34,2,1,0,1,0,0,1,0,1,2,1,10,241
456,456,456,71455758,1,51,2,3,1,3,3,3,7,65,2,3,0,0,0,0,1,1,0,2,0,0,161
457,457,457,44535924,1,23,4,1,2,1,1,3,7,110,2,1,1,1,0,0,0,1,1,2,1,25,175
458,458,458,53662152,2,30,2,2,3,3,2,1,7,20,2,1,1,0,0,0,0,1,0,2,1,30,206
459,459,459,57440334,1,25,3,3,3,3,3,3,7,3,5,2,0,1,1,1,0,0,1,2,1,10,165
460,460,460,49816019,2,49,4,3,1,3,3,3,7,4,4,3,0,1,0,0,0,1,1,2,1,10,211
461,461,461,52730962,1,68,2,4,2,4,1,1,7,16,4,2,1,1,0,0,0,1,1,2,1,5,231
462,462,462,73129998,1,29,4,2,2,2,1,2,7,-1,2,2,0,1,0,0,2,1,1,2,1,20,103
463,463,463,91319981,1,63,1,3,2,4,3,1,7,1,1,1,0,1,1,0,0,2,1,2,1,5,111
464,464,464,71746977,1,46,4,1,4,3,1,1,7,14,4,1,0,1,0,0,0,1,1,2,1,10,174
465,465,465,86005886,2,34,2,3,2,1,3,2,7,5,4,1,0,1,1,0,0,1,1,2,1,15,221
466,466,466,55103419,2,18,4,1,2,1,3,2,7,9,1,1,0,1,0,0,1,1,1,2,1,5,197
467,467,467,25699072,2,25,1,3,2,3,1,3,7,3,1,3,0,1,0,0,0,0,1,2,1,10,181
468,468,468,30852938,2,47,2,1,1,4,1,2,7,-1,3,1,0,1,0,0,2,2,1,2,1,20,229
469,469,469,22739826,1,52,1,1,1,1,1,3,7,-2,1,3,1,1,1,0,0,0,1,2,0,0,153
470,470,470,36662460,2,24,3,1,3,2,3,2,7,46,1,2,1,1,0,0,1,0,0,2,0,0,222
471,471,471,82693820,1,35,2,1,3,2,3,1,7,14,1,1,0,1,1,1,0,2,0,2,1,10,179
472,472,472,50664244,2,30,1,1,2,3,3,2,7,1,2,1,1,1,0,0,1,1,1,2,1,15,173
473,473,473,24044047,1,39,1,1,3,1,1,1,7,22,1,1,0,1,0,0,0,0,0,2,1,10,198
474,474,474,40033549,2,35,2,1,2,2,2,3,7,50,2,1,0,1,1,1,0,1,1,2,1,5,134
475,475,475,94950493,1,36,2,1,2,4,2,2,7,51,1,3,0,1,0,0,0,0,0,2,1,10,216
476,476,476,68185949,2,70,2,1,3,3,3,1,7,93,2,1,0,1,0,0,0,0,1,2,1,25,120
477,477,477,58630913,2,39,1,2,2,4,3,1,7,63,1,1,0,1,0,0,0,1,1,2,1,25,187
478,478,478,97111668,1,33,4,2,1,2,2,1,7,52,4,1,0,1,1,0,1,1,1,2,1,40,170
479,479,479,22235806,2,29,2,4,2,1,1,3,7,50,1,2,1,1,0,0,1,1,0,2,0,0,219
480,480,480,78259655,2,61,2,2,2,4,2,2,7,62,1,1,1,1,0,0,0,1,1,2,1,25,225
481,481,481,31883931,2,54,1,1,4,2,1,1,7,52,1,2,1,1,0,0,0,1,0,2,1,20,237
482,482,482,83043219,1,38,3,4,3,4,3,1,7,23,2,1,0,1,0,0,0,0,1,2,1,20,192
483,483,483,69439406,1,25,3,1,2,3,3,4,7,20,2,2,2,1,0,0,1,0,1,2,1,20,190
484,484,484,40261729,1,56,2,1,1,3,1,1,7,22,1,1,0,1,0,0,2,1,1,2,1,10,161
485,485,485,98988966,2,68,2,1,4,3,1,2,7,51,2,2,1,1,0,0,0,0,0,2,1,20,104
486,486,486,44918095,1,53,1,2,3,3,3,1,6,22,2,1,0,1,1,0,0,1,1,2,0,0,124
487,487,487,48540895,2,18,4,1,2,3,2,2,7,88,2,2,1,0,0,0,2,0,1,2,1,5,114
